# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=9002
# Generated: 2026-07-14 21:33:55
# WAYPOINTS:
# WP: -1.470000,2.750000,-51.618740,50.799720,84
# WP: 1.320000,3.120000,12.779660,21.856800,50
# WP: 2.040000,2.480000,19.525560,42.993950,64
# WP: 0.830000,1.910000,-24.239910,106.112900,56
# WP: -1.440000,0.900000,-111.616300,121.530700,50
# WP: -2.640000,0.630000,-111.647500,76.464970,22
# WP: 2.890000,1.240000,44.249700,48.691380,50

Time,X,Z,Theta1,Theta2
0.403,1.401363,2.802864,3.627291,49.584740
0.404,1.396467,2.805276,3.526493,49.586960
0.405,1.391567,2.807679,3.425688,49.589170
0.406,1.386662,2.810073,3.324890,49.591390
0.407,1.381754,2.812459,3.224091,49.593610
0.408,1.376842,2.814836,3.123290,49.595830
0.409,1.371925,2.817204,3.022491,49.598040
0.410,1.367004,2.819565,2.921690,49.600260
0.411,1.362080,2.821916,2.820891,49.602470
0.412,1.357151,2.824259,2.720090,49.604690
0.413,1.352218,2.826593,2.619291,49.606910
0.414,1.347281,2.828919,2.518490,49.609120
0.415,1.342341,2.831236,2.417691,49.611340
0.416,1.337396,2.833544,2.316893,49.613560
0.417,1.332447,2.835844,2.216091,49.615780
0.418,1.327495,2.838135,2.115293,49.617990
0.419,1.322538,2.840417,2.014488,49.620210
0.420,1.317577,2.842691,1.913690,49.622430
0.421,1.312613,2.844956,1.812889,49.624640
0.422,1.307644,2.847212,1.712090,49.626860
0.423,1.302672,2.849460,1.611291,49.629070
0.424,1.297696,2.851699,1.510490,49.631290
0.425,1.292716,2.853929,1.409691,49.633510
0.426,1.287732,2.856151,1.308890,49.635730
0.427,1.282745,2.858364,1.208091,49.637940
0.428,1.277753,2.860568,1.107290,49.640160
0.429,1.272758,2.862764,1.006491,49.642380
0.430,1.267759,2.864951,0.905693,49.644590
0.431,1.262756,2.867129,0.804892,49.646810
0.432,1.257750,2.869298,0.704093,49.649030
0.433,1.252740,2.871459,0.603289,49.651250
0.434,1.247726,2.873610,0.502490,49.653460
0.435,1.242708,2.875754,0.401689,49.655680
0.436,1.237687,2.877888,0.300890,49.657890
0.437,1.232662,2.880013,0.200092,49.660110
0.438,1.227633,2.882130,0.099290,49.662330
0.439,1.222601,2.884238,-0.001508,49.664540
0.440,1.217565,2.886337,-0.102310,49.666760
0.441,1.212526,2.888428,-0.203109,49.668980
0.442,1.207483,2.890509,-0.303910,49.671200
0.443,1.202436,2.892582,-0.404708,49.673410
0.444,1.197386,2.894646,-0.505510,49.675630
0.445,1.192332,2.896702,-0.606308,49.677850
0.446,1.187275,2.898748,-0.707110,49.680060
0.447,1.182214,2.900785,-0.807911,49.682280
0.448,1.177150,2.902814,-0.908710,49.684500
0.449,1.172082,2.904834,-1.009511,49.686710
0.450,1.167011,2.906845,-1.110310,49.688930
0.451,1.161936,2.908847,-1.211111,49.691150
0.452,1.156858,2.910840,-1.311910,49.693360
0.453,1.151777,2.912825,-1.412708,49.695580
0.454,1.146692,2.914800,-1.513510,49.697800
0.455,1.141603,2.916767,-1.614308,49.700010
0.456,1.136512,2.918725,-1.715110,49.702230
0.457,1.131417,2.920674,-1.815908,49.704450
0.458,1.126318,2.922614,-1.916710,49.706670
0.459,1.121217,2.924545,-2.017508,49.708880
0.460,1.116112,2.926467,-2.118310,49.711100
0.461,1.111003,2.928380,-2.219111,49.713310
0.462,1.105892,2.930285,-2.319910,49.715530
0.463,1.100777,2.932180,-2.420711,49.717750
0.464,1.095659,2.934067,-2.521510,49.719970
0.465,1.090538,2.935944,-2.622311,49.722180
0.466,1.085413,2.937813,-2.723110,49.724400
0.467,1.080285,2.939672,-2.823908,49.726620
0.468,1.075154,2.941523,-2.924710,49.728830
0.469,1.070020,2.943365,-3.025508,49.731050
0.470,1.064883,2.945198,-3.126310,49.733260
0.471,1.059743,2.947022,-3.227108,49.735480
0.472,1.054599,2.948837,-3.327910,49.737700
0.473,1.049453,2.950643,-3.428708,49.739920
0.474,1.044303,2.952440,-3.529512,49.742130
0.475,1.039150,2.954227,-3.630311,49.744350
0.476,1.033994,2.956006,-3.731107,49.746570
0.477,1.028835,2.957776,-3.831911,49.748780
0.478,1.023673,2.959537,-3.932709,49.751000
0.479,1.018508,2.961289,-4.033508,49.753220
0.480,1.013340,2.963032,-4.134313,49.755440
0.481,1.008169,2.964766,-4.235111,49.757650
0.482,1.002996,2.966491,-4.335909,49.759870
0.483,0.997819,2.968207,-4.436708,49.762080
0.484,0.992639,2.969913,-4.537512,49.764300
0.485,0.987456,2.971611,-4.638311,49.766520
0.486,0.982271,2.973300,-4.739110,49.768730
0.487,0.977082,2.974980,-4.839908,49.770950
0.488,0.971891,2.976650,-4.940712,49.773170
0.489,0.966697,2.978312,-5.041511,49.775390
0.490,0.961500,2.979964,-5.142310,49.777600
0.491,0.956300,2.981608,-5.243108,49.779820
0.492,0.951097,2.983242,-5.343906,49.782040
0.493,0.945892,2.984867,-5.444711,49.784250
0.494,0.940683,2.986484,-5.545509,49.786470
0.495,0.935472,2.988091,-5.646314,49.788680
0.496,0.930258,2.989689,-5.747112,49.790900
0.497,0.925042,2.991277,-5.847911,49.793120
0.498,0.919823,2.992857,-5.948709,49.795340
0.499,0.914601,2.994428,-6.049508,49.797550
0.500,0.909377,2.995990,-6.150307,49.799770
0.501,0.904149,2.997542,-6.251111,49.801990
0.502,0.898919,2.999085,-6.351909,49.804200
0.503,0.893687,3.000620,-6.452708,49.806420
0.504,0.888452,3.002145,-6.553506,49.808640
0.505,0.883214,3.003660,-6.654305,49.810860
0.506,0.877974,3.005167,-6.755109,49.813070
0.507,0.872731,3.006665,-6.855908,49.815290
0.508,0.867485,3.008154,-6.956712,49.817500
0.509,0.862237,3.009633,-7.057511,49.819720
0.510,0.856986,3.011103,-7.158315,49.821940
0.511,0.851733,3.012564,-7.259114,49.824150
0.512,0.846478,3.014016,-7.359912,49.826370
0.513,0.841220,3.015459,-7.460711,49.828590
0.514,0.835960,3.016892,-7.561509,49.830810
0.515,0.830697,3.018317,-7.662313,49.833020
0.516,0.825431,3.019732,-7.763112,49.835240
0.517,0.820164,3.021138,-7.863911,49.837460
