# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=11995
# Generated: 2026-07-20 11:14:53
# WAYPOINTS:
# WP: -0.810000,0.420000,-122.924100,150.378600,50
# WP: 1.820000,0.510000,23.513560,113.993100,50
# WP: -0.710000,2.390000,-56.548480,87.719220,50
# WP: -2.180000,2.030000,-75.065420,60.759090,50
# WP: -1.812190,0.216488,-135.000000,116.578500,50
# WP: -2.891826,-1.069085,-135.000000,53.469210,50
# WP: 3.440591,-0.254590,94.218930,0.027976,50
# WP: 2.368416,2.508603,43.340520,0.027976,50
# WP: 1.841209,2.917608,32.241700,0.027976,50

Time,X,Z,Theta1,Theta2
7.149,-2.259829,1.214880,-100.194900,84.163180
7.150,-2.259597,1.212945,-100.254900,84.219090
7.151,-2.259362,1.211012,-100.314900,84.274960
7.152,-2.259126,1.209078,-100.374900,84.330830
7.153,-2.258888,1.207145,-100.434900,84.386710
7.154,-2.258648,1.205213,-100.494900,84.442590
7.155,-2.258405,1.203280,-100.554900,84.498470
7.156,-2.258161,1.201348,-100.614900,84.554340
7.157,-2.257915,1.199415,-100.674900,84.610240
7.158,-2.257666,1.197484,-100.734900,84.666120
7.159,-2.257416,1.195553,-100.794900,84.722000
7.160,-2.257164,1.193623,-100.854900,84.777870
7.161,-2.256910,1.191693,-100.914900,84.833750
7.162,-2.256654,1.189763,-100.974900,84.889630
7.163,-2.256395,1.187834,-101.034900,84.945500
7.164,-2.256135,1.185904,-101.094900,85.001400
7.165,-2.255873,1.183975,-101.154900,85.057280
7.166,-2.255609,1.182047,-101.214900,85.113160
7.167,-2.255343,1.180119,-101.274900,85.169040
7.168,-2.255075,1.178191,-101.334900,85.224910
7.169,-2.254804,1.176264,-101.394900,85.280780
7.170,-2.254532,1.174337,-101.454900,85.336690
7.171,-2.254258,1.172410,-101.514900,85.392560
7.172,-2.253982,1.170484,-101.574900,85.448440
7.173,-2.253704,1.168559,-101.634900,85.504320
7.174,-2.253424,1.166634,-101.694900,85.560200
7.175,-2.253142,1.164709,-101.754900,85.616070
7.176,-2.252858,1.162785,-101.814900,85.671950
7.177,-2.252572,1.160860,-101.874900,85.727850
7.178,-2.252284,1.158937,-101.934900,85.783730
7.179,-2.251994,1.157013,-101.994900,85.839600
7.180,-2.251702,1.155091,-102.054900,85.895480
7.181,-2.251408,1.153168,-102.114900,85.951350
7.182,-2.251112,1.151247,-102.174900,86.007230
7.183,-2.250814,1.149324,-102.234900,86.063130
7.184,-2.250515,1.147403,-102.294900,86.119010
7.185,-2.250212,1.145483,-102.354900,86.174890
7.186,-2.249908,1.143563,-102.414900,86.230770
7.187,-2.249603,1.141643,-102.474900,86.286640
7.188,-2.249295,1.139723,-102.534900,86.342510
7.189,-2.248985,1.137805,-102.594900,86.398390
7.190,-2.248673,1.135885,-102.654900,86.454290
7.191,-2.248359,1.133968,-102.714900,86.510170
7.192,-2.248044,1.132050,-102.774900,86.566050
7.193,-2.247726,1.130133,-102.834900,86.621930
7.194,-2.247406,1.128216,-102.894900,86.677800
7.195,-2.247085,1.126300,-102.954900,86.733680
7.196,-2.246761,1.124383,-103.014900,86.789580
7.197,-2.246435,1.122468,-103.074900,86.845460
7.198,-2.246108,1.120553,-103.134900,86.901330
7.199,-2.245778,1.118639,-103.194900,86.957210
7.200,-2.245447,1.116725,-103.254900,87.013080
7.201,-2.245113,1.114811,-103.314900,87.068960
7.202,-2.244778,1.112898,-103.374900,87.124840
7.203,-2.244441,1.110985,-103.434900,87.180740
7.204,-2.244101,1.109072,-103.494900,87.236620
7.205,-2.243760,1.107161,-103.554900,87.292500
7.206,-2.243416,1.105250,-103.614900,87.348370
7.207,-2.243071,1.103339,-103.674900,87.404240
7.208,-2.242724,1.101429,-103.734900,87.460120
7.209,-2.242375,1.099519,-103.794900,87.516000
7.210,-2.242023,1.097609,-103.854900,87.571900
7.211,-2.241670,1.095700,-103.914900,87.627780
7.212,-2.241315,1.093791,-103.974900,87.683650
7.213,-2.240958,1.091884,-104.034900,87.739530
7.214,-2.240599,1.089976,-104.094900,87.795410
7.215,-2.240238,1.088069,-104.154900,87.851280
7.216,-2.239875,1.086162,-104.214900,87.907190
7.217,-2.239510,1.084256,-104.274900,87.963060
7.218,-2.239143,1.082350,-104.334900,88.018940
7.219,-2.238774,1.080445,-104.394900,88.074810
7.220,-2.238403,1.078541,-104.454900,88.130690
7.221,-2.238030,1.076637,-104.514900,88.186570
7.222,-2.237655,1.074733,-104.574900,88.242450
7.223,-2.237278,1.072830,-104.634900,88.298350
7.224,-2.236900,1.070927,-104.694900,88.354230
7.225,-2.236519,1.069026,-104.754900,88.410100
7.226,-2.236137,1.067124,-104.814900,88.465970
7.227,-2.235752,1.065223,-104.874900,88.521850
7.228,-2.235365,1.063322,-104.934900,88.577730
7.229,-2.234977,1.061422,-104.994900,88.633630
7.230,-2.234586,1.059522,-105.054900,88.689510
7.231,-2.234194,1.057623,-105.114900,88.745380
7.232,-2.233799,1.055725,-105.174900,88.801260
7.233,-2.233403,1.053827,-105.234900,88.857140
7.234,-2.233005,1.051930,-105.294900,88.913020
7.235,-2.232605,1.050033,-105.354900,88.968890
7.236,-2.232202,1.048136,-105.414900,89.024800
7.237,-2.231798,1.046240,-105.474900,89.080670
7.238,-2.231392,1.044345,-105.534900,89.136540
7.239,-2.230984,1.042450,-105.594900,89.192420
7.240,-2.230574,1.040557,-105.654900,89.248300
7.241,-2.230162,1.038663,-105.714900,89.304180
7.242,-2.229748,1.036769,-105.774900,89.360080
7.243,-2.229332,1.034877,-105.834900,89.415950
7.244,-2.228914,1.032984,-105.894900,89.471830
7.245,-2.228494,1.031093,-105.954900,89.527700
7.246,-2.228073,1.029202,-106.014900,89.583580
7.247,-2.227649,1.027312,-106.074900,89.639460
7.248,-2.227223,1.025422,-106.134900,89.695340
7.249,-2.226796,1.023532,-106.194900,89.751240
7.250,-2.226367,1.021643,-106.254900,89.807110
7.251,-2.225935,1.019755,-106.314900,89.862990
7.252,-2.225501,1.017868,-106.374900,89.918870
7.253,-2.225066,1.015981,-106.434900,89.974750
7.254,-2.224629,1.014094,-106.494900,90.030620
7.255,-2.224190,1.012209,-106.554900,90.086490
7.256,-2.223748,1.010322,-106.614900,90.142400
7.257,-2.223305,1.008438,-106.674900,90.198270
7.258,-2.222860,1.006554,-106.734900,90.254150
7.259,-2.222413,1.004670,-106.794900,90.310030
7.260,-2.221964,1.002787,-106.854900,90.365910
7.261,-2.221513,1.000904,-106.914900,90.421780
7.262,-2.221060,0.999022,-106.974900,90.477680
7.263,-2.220606,0.997141,-107.034900,90.533560
7.264,-2.220149,0.995260,-107.094900,90.589440
7.265,-2.219690,0.993380,-107.154900,90.645310
7.266,-2.219230,0.991501,-107.214900,90.701190
7.267,-2.218767,0.989622,-107.274900,90.757060
7.268,-2.218303,0.987743,-107.334900,90.812940
7.269,-2.217836,0.985865,-107.394900,90.868840
7.270,-2.217368,0.983988,-107.454900,90.924720
7.271,-2.216898,0.982111,-107.514900,90.980600
7.272,-2.216426,0.980235,-107.574900,91.036480
7.273,-2.215951,0.978360,-107.634900,91.092350
7.274,-2.215476,0.976485,-107.694900,91.148220
7.275,-2.214998,0.974610,-107.754900,91.204120
7.276,-2.214518,0.972737,-107.814900,91.260000
7.277,-2.214036,0.970864,-107.874900,91.315880
7.278,-2.213552,0.968992,-107.934900,91.371760
7.279,-2.213066,0.967120,-107.994900,91.427640
7.280,-2.212579,0.965249,-108.054900,91.483510
7.281,-2.212089,0.963379,-108.114900,91.539380
7.282,-2.211598,0.961508,-108.174900,91.595290
7.283,-2.211104,0.959639,-108.234900,91.651170
7.284,-2.210609,0.957770,-108.294900,91.707040
7.285,-2.210112,0.955902,-108.354900,91.762920
7.286,-2.209612,0.954035,-108.414900,91.818790
7.287,-2.209111,0.952169,-108.474900,91.874670
7.288,-2.208608,0.950302,-108.535000,91.930570
7.289,-2.208103,0.948436,-108.594900,91.986450
7.290,-2.207596,0.946572,-108.654900,92.042330
7.291,-2.207088,0.944708,-108.714900,92.098210
7.292,-2.206577,0.942844,-108.774900,92.154080
7.293,-2.206064,0.940981,-108.834900,92.209950
7.294,-2.205550,0.939119,-108.894900,92.265830
7.295,-2.205033,0.937257,-108.954900,92.321740
7.296,-2.204515,0.935396,-109.014900,92.377610
7.297,-2.203995,0.933536,-109.074900,92.433490
7.298,-2.203473,0.931676,-109.134900,92.489360
7.299,-2.202948,0.929817,-109.194900,92.545240
7.300,-2.202422,0.927959,-109.254900,92.601110
7.301,-2.201894,0.926102,-109.314900,92.657000
7.302,-2.201364,0.924244,-109.374900,92.712900
7.303,-2.200833,0.922388,-109.434900,92.768770
7.304,-2.200299,0.920532,-109.494900,92.824650
7.305,-2.199763,0.918677,-109.554900,92.880520
7.306,-2.199226,0.916823,-109.614900,92.936400
7.307,-2.198687,0.914969,-109.674900,92.992280
7.308,-2.198145,0.913115,-109.734900,93.048180
7.309,-2.197602,0.911263,-109.794900,93.104060
7.310,-2.197057,0.909412,-109.854900,93.159930
7.311,-2.196510,0.907561,-109.914900,93.215810
7.312,-2.195961,0.905711,-109.974900,93.271680
7.313,-2.195410,0.903861,-110.034900,93.327560
7.314,-2.194857,0.902012,-110.094900,93.383440
7.315,-2.194302,0.900163,-110.154900,93.439340
7.316,-2.193746,0.898316,-110.214900,93.495220
7.317,-2.193187,0.896469,-110.274900,93.551090
7.318,-2.192627,0.894623,-110.334900,93.606970
7.319,-2.192065,0.892778,-110.394900,93.662840
7.320,-2.191500,0.890933,-110.454900,93.718730
7.321,-2.190934,0.889088,-110.514900,93.774630
7.322,-2.190367,0.887245,-110.574900,93.830500
7.323,-2.189796,0.885402,-110.634900,93.886380
7.324,-2.189225,0.883561,-110.694900,93.942250
7.325,-2.188651,0.881719,-110.754900,93.998130
7.326,-2.188076,0.879879,-110.814900,94.054010
7.327,-2.187498,0.878039,-110.874900,94.109890
7.328,-2.186919,0.876199,-110.934900,94.165790
7.329,-2.186337,0.874361,-110.994900,94.221660
7.330,-2.185755,0.872523,-111.054900,94.277540
7.331,-2.185169,0.870686,-111.114900,94.333410
7.332,-2.184583,0.868850,-111.174900,94.389290
7.333,-2.183994,0.867015,-111.234900,94.445170
7.334,-2.183403,0.865180,-111.294900,94.501050
7.335,-2.182810,0.863345,-111.354900,94.556950
7.336,-2.182216,0.861512,-111.414900,94.612820
7.337,-2.181619,0.859680,-111.474900,94.668700
7.338,-2.181021,0.857848,-111.534900,94.724580
7.339,-2.180421,0.856017,-111.594900,94.780460
7.340,-2.179819,0.854187,-111.654900,94.836330
7.341,-2.179215,0.852356,-111.714900,94.892230
7.342,-2.178609,0.850527,-111.774900,94.948110
7.343,-2.178002,0.848699,-111.834900,95.003980
7.344,-2.177392,0.846872,-111.894900,95.059860
7.345,-2.176781,0.845045,-111.954900,95.115740
7.346,-2.176167,0.843220,-112.014900,95.171620
7.347,-2.175553,0.841394,-112.074900,95.227490
7.348,-2.174935,0.839569,-112.134900,95.283390
7.349,-2.174316,0.837746,-112.194900,95.339270
7.350,-2.173696,0.835923,-112.254900,95.395140
7.351,-2.173073,0.834101,-112.314900,95.451020
7.352,-2.172448,0.832280,-112.374900,95.506900
7.353,-2.171822,0.830459,-112.434900,95.562770
7.354,-2.171193,0.828638,-112.494900,95.618680
7.355,-2.170563,0.826819,-112.554900,95.674550
7.356,-2.169931,0.825001,-112.614900,95.730430
7.357,-2.169297,0.823184,-112.674900,95.786310
7.358,-2.168662,0.821367,-112.734900,95.842190
7.359,-2.168024,0.819551,-112.794900,95.898060
7.360,-2.167384,0.817736,-112.854900,95.953930
7.361,-2.166743,0.815920,-112.914900,96.009840
7.362,-2.166100,0.814107,-112.974900,96.065710
7.363,-2.165454,0.812294,-113.034900,96.121590
7.364,-2.164808,0.810482,-113.094900,96.177470
7.365,-2.164159,0.808671,-113.154900,96.233350
7.366,-2.163508,0.806861,-113.214900,96.289220
7.367,-2.162855,0.805050,-113.274900,96.345120
7.368,-2.162201,0.803241,-113.334900,96.401000
7.369,-2.161544,0.801433,-113.394900,96.456880
7.370,-2.160886,0.799626,-113.454900,96.512750
7.371,-2.160226,0.797819,-113.514900,96.568630
7.372,-2.159564,0.796014,-113.574900,96.624500
7.373,-2.158900,0.794209,-113.634900,96.680380
7.374,-2.158235,0.792404,-113.694900,96.736280
7.375,-2.157567,0.790600,-113.754900,96.792160
7.376,-2.156898,0.788798,-113.814900,96.848040
7.377,-2.156227,0.786997,-113.874900,96.903920
7.378,-2.155554,0.785196,-113.934900,96.959790
7.379,-2.154879,0.783395,-113.994900,97.015660
7.380,-2.154202,0.781596,-114.054900,97.071540
7.381,-2.153524,0.779797,-114.114900,97.127440
7.382,-2.152843,0.778000,-114.174900,97.183320
7.383,-2.152161,0.776203,-114.234900,97.239200
7.384,-2.151477,0.774407,-114.294900,97.295070
7.385,-2.150791,0.772612,-114.354900,97.350950
7.386,-2.150103,0.770818,-114.414900,97.406820
7.387,-2.149413,0.769023,-114.474900,97.462730
7.388,-2.148722,0.767231,-114.534900,97.518610
7.389,-2.148028,0.765439,-114.594900,97.574480
7.390,-2.147333,0.763647,-114.654900,97.630360
7.391,-2.146636,0.761858,-114.714900,97.686230
7.392,-2.145937,0.760069,-114.774900,97.742110
7.393,-2.145236,0.758280,-114.834900,97.797990
7.394,-2.144534,0.756492,-114.894900,97.853890
7.395,-2.143830,0.754705,-114.954900,97.909770
7.396,-2.143123,0.752919,-115.014900,97.965640
7.397,-2.142415,0.751134,-115.074900,98.021520
7.398,-2.141706,0.749350,-115.134900,98.077390
7.399,-2.140994,0.747566,-115.194900,98.133270
7.400,-2.140280,0.745783,-115.254900,98.189180
7.401,-2.139565,0.744001,-115.314900,98.245050
7.402,-2.138847,0.742220,-115.374900,98.300930
7.403,-2.138128,0.740440,-115.434900,98.356800
7.404,-2.137407,0.738662,-115.494900,98.412680
7.405,-2.136685,0.736883,-115.554900,98.468550
7.406,-2.135960,0.735106,-115.614900,98.524430
7.407,-2.135233,0.733329,-115.674900,98.580340
7.408,-2.134505,0.731553,-115.734900,98.636210
7.409,-2.133775,0.729778,-115.794900,98.692090
7.410,-2.133044,0.728004,-115.854900,98.747960
7.411,-2.132309,0.726232,-115.914900,98.803840
7.412,-2.131574,0.724460,-115.974900,98.859720
7.413,-2.130837,0.722687,-116.035000,98.915620
7.414,-2.130097,0.720917,-116.094900,98.971500
7.415,-2.129356,0.719148,-116.154900,99.027370
7.416,-2.128614,0.717379,-116.214900,99.083250
7.417,-2.127869,0.715611,-116.274900,99.139120
7.418,-2.127123,0.713845,-116.334900,99.195000
7.419,-2.126374,0.712079,-116.394900,99.250880
7.420,-2.125624,0.710313,-116.454900,99.306780
7.421,-2.124872,0.708549,-116.514900,99.362660
7.422,-2.124119,0.706785,-116.574900,99.418530
7.423,-2.123363,0.705023,-116.634900,99.474410
7.424,-2.122606,0.703262,-116.694900,99.530280
7.425,-2.121847,0.701501,-116.754900,99.586170
7.426,-2.121086,0.699741,-116.814900,99.642040
7.427,-2.120323,0.697982,-116.874900,99.697940
7.428,-2.119558,0.696224,-116.934900,99.753820
7.429,-2.118792,0.694467,-116.994900,99.809690
7.430,-2.118024,0.692711,-117.054900,99.865570
7.431,-2.117254,0.690956,-117.114900,99.921450
7.432,-2.116482,0.689202,-117.174900,99.977330
7.433,-2.115708,0.687448,-117.234900,100.033200
7.434,-2.114933,0.685695,-117.294900,100.089100
7.435,-2.114156,0.683944,-117.354900,100.145000
7.436,-2.113377,0.682194,-117.414900,100.200900
7.437,-2.112596,0.680444,-117.474900,100.256700
7.438,-2.111814,0.678695,-117.534900,100.312600
7.439,-2.111029,0.676948,-117.594900,100.368500
7.440,-2.110243,0.675200,-117.654900,100.424400
7.441,-2.109455,0.673454,-117.714900,100.480300
7.442,-2.108665,0.671709,-117.774900,100.536100
7.443,-2.107873,0.669965,-117.834900,100.592000
7.444,-2.107080,0.668222,-117.894900,100.647900
7.445,-2.106285,0.666480,-117.954900,100.703800
7.446,-2.105488,0.664738,-118.014900,100.759700
7.447,-2.104689,0.662998,-118.074900,100.815600
7.448,-2.103889,0.661259,-118.134900,100.871400
7.449,-2.103086,0.659520,-118.194900,100.927300
7.450,-2.102282,0.657783,-118.254900,100.983200
7.451,-2.101476,0.656046,-118.314900,101.039100
7.452,-2.100669,0.654311,-118.374900,101.094900
7.453,-2.099859,0.652575,-118.434900,101.150800
7.454,-2.099048,0.650842,-118.494900,101.206700
7.455,-2.098235,0.649109,-118.554900,101.262600
7.456,-2.097420,0.647378,-118.614900,101.318500
7.457,-2.096603,0.645647,-118.674900,101.374300
7.458,-2.095785,0.643917,-118.734900,101.430200
7.459,-2.094965,0.642188,-118.794900,101.486100
7.460,-2.094143,0.640460,-118.854900,101.542000
7.461,-2.093319,0.638733,-118.914900,101.597900
7.462,-2.092494,0.637008,-118.974900,101.653700
7.463,-2.091666,0.635283,-119.034900,101.709600
7.464,-2.090838,0.633559,-119.094900,101.765500
7.465,-2.090007,0.631836,-119.154900,101.821400
7.466,-2.089174,0.630112,-119.215000,101.877300
7.467,-2.088340,0.628392,-119.274900,101.933200
7.468,-2.087504,0.626672,-119.334900,101.989000
7.469,-2.086666,0.624953,-119.394900,102.044900
7.470,-2.085826,0.623235,-119.454900,102.100800
7.471,-2.084985,0.621518,-119.514900,102.156700
7.472,-2.084142,0.619802,-119.574900,102.212500
7.473,-2.083297,0.618086,-119.634900,102.268400
7.474,-2.082450,0.616372,-119.694900,102.324300
7.475,-2.081602,0.614659,-119.754900,102.380200
7.476,-2.080752,0.612947,-119.814900,102.436100
7.477,-2.079900,0.611235,-119.874900,102.491900
7.478,-2.079046,0.609525,-119.934900,102.547800
7.479,-2.078190,0.607815,-119.994900,102.603700
7.480,-2.077333,0.606108,-120.054900,102.659600
7.481,-2.076474,0.604400,-120.114900,102.715500
7.482,-2.075613,0.602694,-120.174900,102.771400
7.483,-2.074751,0.600989,-120.234900,102.827200
7.484,-2.073887,0.599286,-120.294900,102.883100
7.485,-2.073021,0.597583,-120.354900,102.939000
7.486,-2.072153,0.595879,-120.414900,102.994900
7.487,-2.071283,0.594179,-120.474900,103.050800
7.488,-2.070412,0.592479,-120.534900,103.106600
7.489,-2.069539,0.590780,-120.594900,103.162500
7.490,-2.068664,0.589082,-120.654900,103.218400
7.491,-2.067788,0.587385,-120.714900,103.274300
7.492,-2.066909,0.585688,-120.774900,103.330200
7.493,-2.066030,0.583993,-120.834900,103.386000
7.494,-2.065148,0.582300,-120.894900,103.441900
7.495,-2.064265,0.580607,-120.954900,103.497800
7.496,-2.063380,0.578915,-121.014900,103.553700
7.497,-2.062493,0.577224,-121.074900,103.609600
7.498,-2.061604,0.575535,-121.134900,103.665400
7.499,-2.060713,0.573845,-121.194900,103.721300
7.500,-2.059821,0.572157,-121.254900,103.777200
7.501,-2.058927,0.570471,-121.314900,103.833100
7.502,-2.058032,0.568785,-121.374900,103.889000
7.503,-2.057135,0.567101,-121.434900,103.944800
7.504,-2.056236,0.565417,-121.494900,104.000700
7.505,-2.055335,0.563734,-121.554900,104.056600
7.506,-2.054432,0.562053,-121.614900,104.112500
7.507,-2.053528,0.560373,-121.674900,104.168400
7.508,-2.052622,0.558694,-121.734900,104.224200
7.509,-2.051714,0.557016,-121.794900,104.280100
7.510,-2.050805,0.555338,-121.854900,104.336000
7.511,-2.049894,0.553662,-121.914900,104.391900
7.512,-2.048980,0.551987,-121.974900,104.447800
7.513,-2.048066,0.550313,-122.034900,104.503600
7.514,-2.047150,0.548639,-122.094900,104.559500
7.515,-2.046232,0.546968,-122.154900,104.615400
7.516,-2.045312,0.545297,-122.214900,104.671300
7.517,-2.044391,0.543628,-122.274900,104.727200
7.518,-2.043468,0.541959,-122.334900,104.783000
7.519,-2.042543,0.540291,-122.394900,104.838900
7.520,-2.041616,0.538624,-122.454900,104.894800
7.521,-2.040688,0.536959,-122.514900,104.950700
7.522,-2.039758,0.535295,-122.574900,105.006600
7.523,-2.038826,0.533632,-122.634900,105.062400
7.524,-2.037893,0.531969,-122.694900,105.118300
7.525,-2.036958,0.530308,-122.754900,105.174200
7.526,-2.036021,0.528648,-122.814900,105.230100
7.527,-2.035082,0.526989,-122.874900,105.286000
7.528,-2.034142,0.525331,-122.934900,105.341900
7.529,-2.033201,0.523674,-122.994900,105.397700
7.530,-2.032257,0.522019,-123.054900,105.453600
7.531,-2.031312,0.520364,-123.114900,105.509500
7.532,-2.030364,0.518711,-123.174900,105.565400
7.533,-2.029416,0.517058,-123.234900,105.621300
7.534,-2.028465,0.515407,-123.294900,105.677100
7.535,-2.027513,0.513757,-123.354900,105.733000
7.536,-2.026559,0.512108,-123.414900,105.788900
7.537,-2.025604,0.510460,-123.474900,105.844800
7.538,-2.024646,0.508813,-123.534900,105.900700
7.539,-2.023688,0.507167,-123.594900,105.956500
7.540,-2.022727,0.505523,-123.654900,106.012400
7.541,-2.021765,0.503879,-123.714900,106.068300
7.542,-2.020801,0.502237,-123.774900,106.124200
7.543,-2.019835,0.500596,-123.834900,106.180000
7.544,-2.018868,0.498956,-123.894900,106.235900
7.545,-2.017899,0.497316,-123.954900,106.291800
7.546,-2.016928,0.495678,-124.014900,106.347700
7.547,-2.015956,0.494041,-124.074900,106.403600
7.548,-2.014982,0.492406,-124.134900,106.459400
7.549,-2.014006,0.490771,-124.194900,106.515300
7.550,-2.013029,0.489138,-124.254900,106.571200
7.551,-2.012049,0.487505,-124.314900,106.627100
7.552,-2.011069,0.485874,-124.374900,106.683000
7.553,-2.010087,0.484244,-124.434900,106.738900
7.554,-2.009103,0.482616,-124.494900,106.794700
7.555,-2.008117,0.480988,-124.554900,106.850600
7.556,-2.007129,0.479361,-124.614900,106.906500
7.557,-2.006140,0.477736,-124.674900,106.962400
7.558,-2.005149,0.476111,-124.734900,107.018300
7.559,-2.004157,0.474488,-124.794900,107.074200
7.560,-2.003163,0.472867,-124.854900,107.130000
7.561,-2.002167,0.471246,-124.914900,107.185900
7.562,-2.001170,0.469626,-124.974900,107.241800
7.563,-2.000171,0.468008,-125.034900,107.297700
7.564,-1.999170,0.466390,-125.094900,107.353500
7.565,-1.998167,0.464774,-125.154900,107.409400
7.566,-1.997163,0.463158,-125.214900,107.465300
7.567,-1.996158,0.461545,-125.274900,107.521200
7.568,-1.995150,0.459932,-125.334900,107.577100
7.569,-1.994141,0.458320,-125.394900,107.632900
7.570,-1.993131,0.456710,-125.454900,107.688800
7.571,-1.992118,0.455100,-125.514900,107.744700
7.572,-1.991104,0.453492,-125.574900,107.800600
7.573,-1.990089,0.451885,-125.634900,107.856500
7.574,-1.989071,0.450280,-125.694900,107.912300
7.575,-1.988053,0.448675,-125.754900,107.968200
7.576,-1.987032,0.447072,-125.814900,108.024100
7.577,-1.986010,0.445470,-125.874900,108.080000
7.578,-1.984986,0.443868,-125.934900,108.135900
7.579,-1.983960,0.442268,-125.994900,108.191700
7.580,-1.982933,0.440670,-126.054900,108.247600
7.581,-1.981905,0.439073,-126.114900,108.303500
7.582,-1.980874,0.437476,-126.174900,108.359400
7.583,-1.979842,0.435881,-126.234900,108.415300
7.584,-1.978808,0.434287,-126.294900,108.471200
7.585,-1.977773,0.432694,-126.354900,108.527000
7.586,-1.976736,0.431102,-126.414900,108.582900
7.587,-1.975697,0.429512,-126.474900,108.638800
7.588,-1.974657,0.427923,-126.534900,108.694700
7.589,-1.973616,0.426335,-126.594900,108.750500
7.590,-1.972572,0.424749,-126.654900,108.806400
7.591,-1.971527,0.423162,-126.714900,108.862300
7.592,-1.970480,0.421578,-126.774900,108.918200
7.593,-1.969432,0.419995,-126.834900,108.974100
7.594,-1.968382,0.418413,-126.894900,109.030000
7.595,-1.967330,0.416832,-126.954900,109.085800
7.596,-1.966277,0.415253,-127.014900,109.141700
7.597,-1.965222,0.413674,-127.075000,109.197600
7.598,-1.964166,0.412097,-127.134900,109.253500
7.599,-1.963107,0.410521,-127.194900,109.309400
7.600,-1.962048,0.408947,-127.254900,109.365200
7.601,-1.960987,0.407373,-127.314900,109.421100
7.602,-1.959924,0.405801,-127.374900,109.477000
7.603,-1.958859,0.404230,-127.434900,109.532900
7.604,-1.957793,0.402659,-127.494900,109.588800
7.605,-1.956725,0.401091,-127.554900,109.644600
7.606,-1.955656,0.399524,-127.614900,109.700500
7.607,-1.954585,0.397958,-127.674900,109.756400
7.608,-1.953513,0.396393,-127.734900,109.812300
7.609,-1.952439,0.394830,-127.794900,109.868100
7.610,-1.951363,0.393267,-127.854900,109.924000
7.611,-1.950285,0.391705,-127.914900,109.979900
7.612,-1.949206,0.390146,-127.974900,110.035800
7.613,-1.948126,0.388587,-128.034900,110.091700
7.614,-1.947044,0.387029,-128.094900,110.147600
7.615,-1.945960,0.385473,-128.154900,110.203400
7.616,-1.944875,0.383918,-128.214900,110.259300
7.617,-1.943787,0.382364,-128.274900,110.315200
7.618,-1.942699,0.380811,-128.334900,110.371100
7.619,-1.941609,0.379260,-128.394900,110.427000
7.620,-1.940517,0.377710,-128.454900,110.482800
7.621,-1.939424,0.376162,-128.514900,110.538700
7.622,-1.938329,0.374614,-128.574900,110.594600
7.623,-1.937233,0.373068,-128.634900,110.650500
7.624,-1.936134,0.371522,-128.694900,110.706400
7.625,-1.935035,0.369979,-128.754900,110.762300
7.626,-1.933933,0.368436,-128.814900,110.818100
7.627,-1.932831,0.366896,-128.874900,110.874000
7.628,-1.931727,0.365356,-128.934900,110.929900
7.629,-1.930621,0.363817,-128.994900,110.985800
7.630,-1.929513,0.362279,-129.054900,111.041700
7.631,-1.928404,0.360742,-129.114900,111.097500
7.632,-1.927293,0.359208,-129.174900,111.153400
7.633,-1.926181,0.357674,-129.234900,111.209300
7.634,-1.925067,0.356142,-129.294900,111.265200
7.635,-1.923952,0.354611,-129.354900,111.321000
7.636,-1.922835,0.353082,-129.414900,111.376900
7.637,-1.921716,0.351552,-129.474900,111.432800
7.638,-1.920596,0.350025,-129.534900,111.488700
7.639,-1.919474,0.348499,-129.594900,111.544600
7.640,-1.918351,0.346974,-129.654900,111.600400
7.641,-1.917227,0.345451,-129.714900,111.656300
7.642,-1.916100,0.343929,-129.774900,111.712200
7.643,-1.914973,0.342409,-129.834900,111.768100
7.644,-1.913843,0.340888,-129.894900,111.824000
7.645,-1.912712,0.339370,-129.954900,111.879900
7.646,-1.911579,0.337853,-130.014900,111.935700
7.647,-1.910445,0.336338,-130.074900,111.991600
7.648,-1.909310,0.334823,-130.134900,112.047500
7.649,-1.908172,0.333310,-130.194900,112.103400
7.650,-1.907033,0.331798,-130.254900,112.159300
7.651,-1.905893,0.330288,-130.314900,112.215100
7.652,-1.904751,0.328779,-130.374900,112.271000
7.653,-1.903608,0.327271,-130.434900,112.326900
7.654,-1.902463,0.325764,-130.494900,112.382800
7.655,-1.901317,0.324260,-130.554900,112.438600
7.656,-1.900169,0.322756,-130.614900,112.494500
7.657,-1.899018,0.321252,-130.674900,112.550400
7.658,-1.897868,0.319751,-130.734900,112.606300
7.659,-1.896715,0.318251,-130.794900,112.662200
7.660,-1.895561,0.316752,-130.854900,112.718100
7.661,-1.894405,0.315255,-130.914900,112.773900
7.662,-1.893248,0.313759,-130.974900,112.829800
7.663,-1.892089,0.312264,-131.034900,112.885700
7.664,-1.890929,0.310771,-131.094900,112.941600
7.665,-1.889767,0.309279,-131.154900,112.997500
7.666,-1.888604,0.307788,-131.214900,113.053300
7.667,-1.887439,0.306298,-131.274900,113.109200
7.668,-1.886272,0.304810,-131.334900,113.165100
7.669,-1.885105,0.303323,-131.394900,113.221000
7.670,-1.883935,0.301838,-131.454900,113.276900
7.671,-1.882764,0.300354,-131.514900,113.332700
7.672,-1.881591,0.298871,-131.574900,113.388600
