# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=9249
# Generated: 2026-07-15 16:00:29
# WAYPOINTS:
# WP: -1.560000,2.380000,-65.005420,69.049390,100
# WP: -2.750000,1.160000,-94.978820,60.372510,29
# WP: -0.460000,1.640000,-69.218830,121.331200,19
# WP: -1.410000,0.470000,-127.873900,129.558900,100
# WP: -2.080000,-0.150000,-141.803900,105.993100,50
# WP: 1.360000,1.060000,-1.193326,120.519100,50
# WP: 2.380000,1.570000,24.972110,68.724780,50
# WP: 2.690000,0.380000,46.951810,76.325600,50
# WP: 1.580000,2.640000,5.972063,53.944580,50

Time,X,Z,Theta1,Theta2
5.420,-1.866068,0.777742,-116.117700,108.646600
5.421,-1.865080,0.779718,-116.057700,108.652800
5.422,-1.864091,0.781694,-115.997700,108.659000
5.423,-1.863099,0.783667,-115.937700,108.665200
5.424,-1.862105,0.785639,-115.877700,108.671400
5.425,-1.861109,0.787610,-115.817700,108.677600
5.426,-1.860112,0.789580,-115.757700,108.683800
5.427,-1.859112,0.791548,-115.697700,108.690000
5.428,-1.858109,0.793517,-115.637700,108.696200
5.429,-1.857105,0.795483,-115.577700,108.702400
5.430,-1.856099,0.797447,-115.517700,108.708600
5.431,-1.855090,0.799411,-115.457700,108.714800
5.432,-1.854080,0.801373,-115.397700,108.721000
5.433,-1.853067,0.803334,-115.337700,108.727200
5.434,-1.852052,0.805295,-115.277700,108.733400
5.435,-1.851035,0.807253,-115.217700,108.739600
5.436,-1.850017,0.809210,-115.157700,108.745800
5.437,-1.848996,0.811166,-115.097700,108.752000
5.438,-1.847973,0.813121,-115.037700,108.758200
5.439,-1.846948,0.815075,-114.977700,108.764400
5.440,-1.845921,0.817027,-114.917700,108.770600
5.441,-1.844892,0.818978,-114.857700,108.776800
5.442,-1.843860,0.820928,-114.797700,108.783000
5.443,-1.842827,0.822876,-114.737700,108.789200
5.444,-1.841792,0.824823,-114.677700,108.795400
5.445,-1.840755,0.826769,-114.617700,108.801600
5.446,-1.839715,0.828714,-114.557700,108.807800
5.447,-1.838674,0.830656,-114.497700,108.814000
5.448,-1.837630,0.832600,-114.437700,108.820200
5.449,-1.836584,0.834540,-114.377700,108.826400
5.450,-1.835537,0.836479,-114.317700,108.832600
5.451,-1.834487,0.838417,-114.257700,108.838800
5.452,-1.833435,0.840354,-114.197700,108.845000
5.453,-1.832382,0.842289,-114.137700,108.851200
5.454,-1.831325,0.844224,-114.077700,108.857400
5.455,-1.830268,0.846157,-114.017700,108.863600
5.456,-1.829208,0.848088,-113.957700,108.869800
5.457,-1.828146,0.850018,-113.897700,108.876000
5.458,-1.827082,0.851947,-113.837700,108.882200
5.459,-1.826016,0.853875,-113.777700,108.888400
5.460,-1.824948,0.855801,-113.717700,108.894600
5.461,-1.823877,0.857727,-113.657700,108.900800
5.462,-1.822805,0.859650,-113.597700,108.907000
5.463,-1.821731,0.861572,-113.537700,108.913200
5.464,-1.820655,0.863493,-113.477700,108.919400
5.465,-1.819577,0.865413,-113.417700,108.925600
5.466,-1.818497,0.867331,-113.357700,108.931800
5.467,-1.817414,0.869249,-113.297700,108.938000
5.468,-1.816330,0.871165,-113.237700,108.944200
5.469,-1.815243,0.873079,-113.177700,108.950400
5.470,-1.814155,0.874992,-113.117700,108.956600
5.471,-1.813065,0.876903,-113.057700,108.962800
5.472,-1.811973,0.878814,-112.997700,108.968900
5.473,-1.810878,0.880722,-112.937700,108.975200
5.474,-1.809782,0.882631,-112.877700,108.981300
5.475,-1.808683,0.884537,-112.817700,108.987500
5.476,-1.807583,0.886442,-112.757700,108.993700
5.477,-1.806481,0.888345,-112.697700,108.999900
5.478,-1.805376,0.890248,-112.637700,109.006100
5.479,-1.804270,0.892148,-112.577700,109.012300
5.480,-1.803161,0.894048,-112.517700,109.018500
5.481,-1.802050,0.895946,-112.457700,109.024700
5.482,-1.800938,0.897843,-112.397700,109.030900
5.483,-1.799824,0.899739,-112.337700,109.037100
5.484,-1.798707,0.901632,-112.277700,109.043300
5.485,-1.797589,0.903525,-112.217700,109.049500
5.486,-1.796469,0.905416,-112.157700,109.055700
5.487,-1.795346,0.907307,-112.097700,109.061900
5.488,-1.794222,0.909195,-112.037700,109.068100
5.489,-1.793095,0.911082,-111.977700,109.074300
5.490,-1.791967,0.912968,-111.917700,109.080500
5.491,-1.790837,0.914853,-111.857700,109.086700
5.492,-1.789704,0.916735,-111.797700,109.092900
5.493,-1.788570,0.918617,-111.737700,109.099100
5.494,-1.787434,0.920498,-111.677700,109.105300
5.495,-1.786295,0.922377,-111.617700,109.111500
5.496,-1.785155,0.924254,-111.557700,109.117700
5.497,-1.784013,0.926130,-111.497700,109.123900
5.498,-1.782869,0.928005,-111.437700,109.130100
5.499,-1.781723,0.929878,-111.377700,109.136300
5.500,-1.780574,0.931751,-111.317700,109.142500
5.501,-1.779424,0.933621,-111.257700,109.148700
5.502,-1.778272,0.935490,-111.197700,109.154900
5.503,-1.777118,0.937357,-111.137700,109.161100
5.504,-1.775962,0.939224,-111.077700,109.167300
5.505,-1.774804,0.941088,-111.017700,109.173500
5.506,-1.773644,0.942951,-110.957700,109.179700
5.507,-1.772482,0.944814,-110.897700,109.185900
5.508,-1.771318,0.946675,-110.837700,109.192100
5.509,-1.770153,0.948534,-110.777700,109.198300
5.510,-1.768985,0.950391,-110.717700,109.204500
5.511,-1.767815,0.952248,-110.657700,109.210700
5.512,-1.766644,0.954102,-110.597700,109.216900
5.513,-1.765470,0.955957,-110.537700,109.223100
5.514,-1.764294,0.957809,-110.477700,109.229300
5.515,-1.763117,0.959659,-110.417700,109.235500
5.516,-1.761937,0.961508,-110.357700,109.241700
5.517,-1.760756,0.963356,-110.297700,109.247900
5.518,-1.759573,0.965202,-110.237700,109.254100
5.519,-1.758388,0.967047,-110.177700,109.260300
5.520,-1.757200,0.968891,-110.117700,109.266500
5.521,-1.756011,0.970733,-110.057700,109.272700
5.522,-1.754821,0.972573,-109.997700,109.278900
5.523,-1.753628,0.974412,-109.937700,109.285100
5.524,-1.752433,0.976250,-109.877700,109.291300
5.525,-1.751236,0.978086,-109.817700,109.297500
5.526,-1.750037,0.979921,-109.757700,109.303700
5.527,-1.748836,0.981754,-109.697700,109.309900
5.528,-1.747634,0.983586,-109.637700,109.316100
5.529,-1.746429,0.985416,-109.577700,109.322300
5.530,-1.745223,0.987245,-109.517700,109.328500
5.531,-1.744015,0.989072,-109.457700,109.334700
5.532,-1.742805,0.990898,-109.397700,109.340900
5.533,-1.741592,0.992723,-109.337700,109.347100
5.534,-1.740378,0.994546,-109.277700,109.353300
5.535,-1.739162,0.996368,-109.217700,109.359500
5.536,-1.737945,0.998188,-109.157700,109.365600
5.537,-1.736725,1.000006,-109.097700,109.371800
5.538,-1.735503,1.001823,-109.037700,109.378000
5.539,-1.734280,1.003639,-108.977700,109.384200
5.540,-1.733054,1.005453,-108.917700,109.390400
5.541,-1.731826,1.007266,-108.857700,109.396600
5.542,-1.730597,1.009077,-108.797700,109.402800
5.543,-1.729366,1.010886,-108.737700,109.409000
5.544,-1.728133,1.012695,-108.677700,109.415200
5.545,-1.726898,1.014501,-108.617700,109.421400
5.546,-1.725661,1.016307,-108.557700,109.427600
5.547,-1.724422,1.018111,-108.497700,109.433800
5.548,-1.723182,1.019913,-108.437700,109.440000
5.549,-1.721939,1.021714,-108.377700,109.446200
5.550,-1.720695,1.023513,-108.317700,109.452400
5.551,-1.719449,1.025310,-108.257700,109.458600
5.552,-1.718201,1.027106,-108.197700,109.464800
5.553,-1.716950,1.028902,-108.137700,109.471000
5.554,-1.715699,1.030695,-108.077700,109.477200
5.555,-1.714445,1.032486,-108.017700,109.483400
5.556,-1.713189,1.034276,-107.957700,109.489600
5.557,-1.711932,1.036065,-107.897700,109.495800
5.558,-1.710673,1.037852,-107.837700,109.502000
5.559,-1.709411,1.039638,-107.777700,109.508200
5.560,-1.708148,1.041422,-107.717700,109.514400
5.561,-1.706883,1.043205,-107.657700,109.520600
5.562,-1.705616,1.044986,-107.597700,109.526800
5.563,-1.704348,1.046765,-107.537700,109.533000
5.564,-1.703077,1.048543,-107.477700,109.539200
5.565,-1.701805,1.050319,-107.417700,109.545400
5.566,-1.700530,1.052095,-107.357700,109.551600
5.567,-1.699255,1.053868,-107.297700,109.557800
5.568,-1.697976,1.055640,-107.237700,109.564000
5.569,-1.696697,1.057410,-107.177700,109.570200
5.570,-1.695415,1.059179,-107.117700,109.576400
5.571,-1.694132,1.060946,-107.057700,109.582600
5.572,-1.692847,1.062711,-106.997700,109.588800
5.573,-1.691559,1.064476,-106.937700,109.595000
5.574,-1.690270,1.066239,-106.877700,109.601200
5.575,-1.688980,1.067999,-106.817700,109.607400
5.576,-1.687687,1.069759,-106.757700,109.613600
5.577,-1.686393,1.071516,-106.697700,109.619800
5.578,-1.685097,1.073272,-106.637700,109.626000
5.579,-1.683798,1.075028,-106.577700,109.632200
5.580,-1.682498,1.076781,-106.517700,109.638400
5.581,-1.681196,1.078533,-106.457700,109.644600
5.582,-1.679893,1.080283,-106.397700,109.650800
5.583,-1.678587,1.082031,-106.337700,109.657000
5.584,-1.677280,1.083778,-106.277700,109.663200
5.585,-1.675971,1.085523,-106.217700,109.669400
5.586,-1.674660,1.087268,-106.157700,109.675600
5.587,-1.673347,1.089010,-106.097700,109.681800
5.588,-1.672033,1.090751,-106.037700,109.688000
5.589,-1.670717,1.092490,-105.977700,109.694200
5.590,-1.669399,1.094227,-105.917700,109.700400
5.591,-1.668079,1.095963,-105.857700,109.706600
5.592,-1.666757,1.097698,-105.797700,109.712800
5.593,-1.665433,1.099431,-105.737700,109.719000
5.594,-1.664108,1.101162,-105.677700,109.725200
5.595,-1.662781,1.102891,-105.617700,109.731400
5.596,-1.661452,1.104619,-105.557700,109.737600
5.597,-1.660121,1.106346,-105.497700,109.743800
5.598,-1.658789,1.108070,-105.437700,109.749900
5.599,-1.657454,1.109794,-105.377700,109.756100
5.600,-1.656118,1.111516,-105.317700,109.762400
5.601,-1.654780,1.113236,-105.257700,109.768500
5.602,-1.653441,1.114954,-105.197700,109.774700
5.603,-1.652100,1.116670,-105.137700,109.780900
5.604,-1.650757,1.118386,-105.077700,109.787100
5.605,-1.649411,1.120100,-105.017700,109.793300
5.606,-1.648064,1.121812,-104.957700,109.799500
5.607,-1.646716,1.123522,-104.897700,109.805700
5.608,-1.645365,1.125231,-104.837700,109.811900
5.609,-1.644014,1.126938,-104.777700,109.818100
5.610,-1.642660,1.128643,-104.717700,109.824300
5.611,-1.641304,1.130347,-104.657700,109.830500
5.612,-1.639946,1.132050,-104.597700,109.836700
5.613,-1.638587,1.133750,-104.537700,109.842900
5.614,-1.637226,1.135450,-104.477700,109.849100
5.615,-1.635864,1.137147,-104.417700,109.855300
5.616,-1.634500,1.138843,-104.357700,109.861500
5.617,-1.633133,1.140537,-104.297700,109.867700
5.618,-1.631766,1.142229,-104.237700,109.873900
5.619,-1.630395,1.143921,-104.177700,109.880100
5.620,-1.629024,1.145610,-104.117700,109.886300
5.621,-1.627651,1.147297,-104.057700,109.892500
5.622,-1.626276,1.148983,-103.997700,109.898700
5.623,-1.624899,1.150668,-103.937700,109.904900
5.624,-1.623521,1.152350,-103.877700,109.911100
5.625,-1.622140,1.154032,-103.817700,109.917300
5.626,-1.620759,1.155711,-103.757700,109.923500
5.627,-1.619375,1.157389,-103.697700,109.929700
5.628,-1.617990,1.159065,-103.637700,109.935900
5.629,-1.616603,1.160739,-103.577700,109.942100
5.630,-1.615214,1.162412,-103.517700,109.948300
5.631,-1.613823,1.164083,-103.457700,109.954500
5.632,-1.612431,1.165753,-103.397700,109.960700
5.633,-1.611037,1.167421,-103.337700,109.966900
5.634,-1.609641,1.169087,-103.277700,109.973100
5.635,-1.608243,1.170751,-103.217700,109.979300
5.636,-1.606844,1.172414,-103.157700,109.985500
5.637,-1.605444,1.174075,-103.097700,109.991700
5.638,-1.604041,1.175735,-103.037700,109.997900
5.639,-1.602636,1.177393,-102.977700,110.004100
5.640,-1.601230,1.179049,-102.917700,110.010300
5.641,-1.599823,1.180704,-102.857700,110.016500
5.642,-1.598413,1.182357,-102.797700,110.022700
5.643,-1.597002,1.184008,-102.737700,110.028900
5.644,-1.595590,1.185657,-102.677700,110.035100
5.645,-1.594175,1.187306,-102.617700,110.041300
5.646,-1.592758,1.188952,-102.557700,110.047500
5.647,-1.591340,1.190596,-102.497700,110.053700
5.648,-1.589921,1.192238,-102.437700,110.059900
5.649,-1.588500,1.193879,-102.377700,110.066100
5.650,-1.587077,1.195519,-102.317700,110.072300
5.651,-1.585651,1.197157,-102.257700,110.078500
5.652,-1.584225,1.198793,-102.197700,110.084700
5.653,-1.582797,1.200427,-102.137700,110.090900
5.654,-1.581367,1.202060,-102.077700,110.097100
5.655,-1.579936,1.203691,-102.017700,110.103300
5.656,-1.578503,1.205320,-101.957700,110.109500
5.657,-1.577068,1.206947,-101.897700,110.115700
5.658,-1.575631,1.208574,-101.837700,110.121900
5.659,-1.574193,1.210198,-101.777700,110.128100
5.660,-1.572753,1.211820,-101.717700,110.134300
5.661,-1.571312,1.213441,-101.657700,110.140400
5.662,-1.569869,1.215060,-101.597700,110.146700
5.663,-1.568424,1.216677,-101.537700,110.152800
5.664,-1.566978,1.218292,-101.477700,110.159000
5.665,-1.565529,1.219907,-101.417700,110.165200
5.666,-1.564079,1.221519,-101.357700,110.171400
5.667,-1.562628,1.223129,-101.297700,110.177600
5.668,-1.561175,1.224738,-101.237700,110.183800
5.669,-1.559720,1.226345,-101.177700,110.190000
5.670,-1.558264,1.227950,-101.117700,110.196200
5.671,-1.556805,1.229554,-101.057700,110.202400
5.672,-1.555346,1.231156,-100.997700,110.208600
5.673,-1.553884,1.232756,-100.937700,110.214800
5.674,-1.552421,1.234354,-100.877700,110.221000
5.675,-1.550957,1.235951,-100.817700,110.227200
5.676,-1.549491,1.237545,-100.757700,110.233400
5.677,-1.548023,1.239139,-100.697700,110.239600
5.678,-1.546553,1.240731,-100.637700,110.245800
5.679,-1.545082,1.242320,-100.577700,110.252000
5.680,-1.543609,1.243908,-100.517700,110.258200
5.681,-1.542135,1.245494,-100.457700,110.264400
5.682,-1.540659,1.247079,-100.397700,110.270600
5.683,-1.539181,1.248661,-100.337700,110.276800
5.684,-1.537701,1.250243,-100.277700,110.283000
5.685,-1.536220,1.251822,-100.217700,110.289200
5.686,-1.534738,1.253399,-100.157700,110.295400
5.687,-1.533254,1.254975,-100.097700,110.301600
5.688,-1.531768,1.256549,-100.037700,110.307800
5.689,-1.530281,1.258121,-99.977730,110.314000
5.690,-1.528792,1.259691,-99.917730,110.320200
5.691,-1.527300,1.261261,-99.857700,110.326400
5.692,-1.525809,1.262828,-99.797710,110.332600
5.693,-1.524315,1.264393,-99.737720,110.338800
5.694,-1.522820,1.265956,-99.677720,110.345000
5.695,-1.521323,1.267518,-99.617720,110.351200
5.696,-1.519824,1.269077,-99.557730,110.357400
5.697,-1.518323,1.270636,-99.497700,110.363600
5.698,-1.516821,1.272193,-99.437710,110.369800
5.699,-1.515318,1.273747,-99.377710,110.376000
5.700,-1.513813,1.275300,-99.317720,110.382200
5.701,-1.512307,1.276851,-99.257720,110.388400
5.702,-1.510799,1.278400,-99.197720,110.394600
5.703,-1.509289,1.279948,-99.137730,110.400800
5.704,-1.507777,1.281494,-99.077710,110.407000
5.705,-1.506264,1.283038,-99.017710,110.413200
5.706,-1.504750,1.284580,-98.957710,110.419400
5.707,-1.503234,1.286120,-98.897720,110.425600
5.708,-1.501717,1.287659,-98.837720,110.431800
5.709,-1.500198,1.289195,-98.777730,110.438000
5.710,-1.498677,1.290730,-98.717730,110.444200
5.711,-1.497154,1.292264,-98.657710,110.450400
5.712,-1.495630,1.293795,-98.597720,110.456600
5.713,-1.494105,1.295325,-98.537720,110.462800
5.714,-1.492578,1.296853,-98.477720,110.469000
5.715,-1.491049,1.298379,-98.417720,110.475200
5.716,-1.489519,1.299903,-98.357730,110.481400
5.717,-1.487987,1.301426,-98.297710,110.487600
5.718,-1.486454,1.302946,-98.237710,110.493800
5.719,-1.484919,1.304465,-98.177710,110.500000
5.720,-1.483383,1.305982,-98.117720,110.506200
5.721,-1.481845,1.307497,-98.057720,110.512400
5.722,-1.480306,1.309011,-97.997730,110.518600
5.723,-1.478765,1.310522,-97.937730,110.524700
5.724,-1.477222,1.312033,-97.877710,110.531000
5.725,-1.475678,1.313541,-97.817710,110.537200
5.726,-1.474133,1.315047,-97.757710,110.543400
5.727,-1.472586,1.316551,-97.697720,110.549500
5.728,-1.471037,1.318053,-97.637730,110.555700
5.729,-1.469487,1.319554,-97.577730,110.561900
5.730,-1.467934,1.321054,-97.517700,110.568100
5.731,-1.466382,1.322551,-97.457710,110.574300
5.732,-1.464827,1.324046,-97.397710,110.580500
5.733,-1.463271,1.325539,-97.337720,110.586700
5.734,-1.461713,1.327031,-97.277720,110.592900
5.735,-1.460154,1.328520,-97.217730,110.599100
5.736,-1.458593,1.330009,-97.157730,110.605300
5.737,-1.457030,1.331495,-97.097710,110.611500
5.738,-1.455467,1.332979,-97.037710,110.617700
5.739,-1.453902,1.334462,-96.977710,110.623900
5.740,-1.452335,1.335942,-96.917720,110.630100
5.741,-1.450767,1.337421,-96.857730,110.636300
5.742,-1.449197,1.338898,-96.797730,110.642500
5.743,-1.447625,1.340374,-96.737700,110.648700
5.744,-1.446052,1.341847,-96.677710,110.654900
5.745,-1.444478,1.343318,-96.617710,110.661100
5.746,-1.442902,1.344788,-96.557720,110.667300
5.747,-1.441325,1.346255,-96.497720,110.673500
5.748,-1.439747,1.347721,-96.437730,110.679700
5.749,-1.438166,1.349185,-96.377730,110.685900
5.750,-1.436584,1.350648,-96.317700,110.692100
5.751,-1.435001,1.352108,-96.257710,110.698300
5.752,-1.433416,1.353567,-96.197720,110.704500
5.753,-1.431830,1.355023,-96.137720,110.710700
5.754,-1.430243,1.356478,-96.077720,110.716900
5.755,-1.428654,1.357931,-96.017730,110.723100
5.756,-1.427063,1.359382,-95.957730,110.729300
5.757,-1.425470,1.360832,-95.897710,110.735500
5.758,-1.423877,1.362279,-95.837710,110.741700
5.759,-1.422282,1.363724,-95.777720,110.747900
5.760,-1.420686,1.365168,-95.717720,110.754100
5.761,-1.419088,1.366610,-95.657720,110.760300
5.762,-1.417488,1.368050,-95.597720,110.766500
5.763,-1.415887,1.369488,-95.537700,110.772700
5.764,-1.414285,1.370924,-95.477710,110.778900
5.765,-1.412681,1.372359,-95.417710,110.785100
5.766,-1.411077,1.373791,-95.357720,110.791300
5.767,-1.409470,1.375221,-95.297720,110.797500
5.768,-1.407862,1.376650,-95.237720,110.803700
5.769,-1.406253,1.378076,-95.177730,110.809900
5.770,-1.404641,1.379502,-95.117710,110.816100
5.771,-1.403029,1.380925,-95.057710,110.822300
5.772,-1.401415,1.382346,-94.997720,110.828500
5.773,-1.399800,1.383765,-94.937720,110.834700
5.774,-1.398183,1.385182,-94.877720,110.840900
5.775,-1.396565,1.386598,-94.817730,110.847100
5.776,-1.394945,1.388012,-94.757710,110.853300
5.777,-1.393324,1.389424,-94.697710,110.859500
5.778,-1.391702,1.390833,-94.637710,110.865700
5.779,-1.390078,1.392241,-94.577720,110.871900
5.780,-1.388453,1.393647,-94.517720,110.878100
5.781,-1.386827,1.395051,-94.457730,110.884300
5.782,-1.385199,1.396453,-94.397730,110.890500
5.783,-1.383569,1.397854,-94.337710,110.896700
5.784,-1.381938,1.399253,-94.277710,110.902900
5.785,-1.380306,1.400649,-94.217710,110.909100
5.786,-1.378672,1.402044,-94.157710,110.915300
5.787,-1.377037,1.403436,-94.097720,110.921500
5.788,-1.375401,1.404827,-94.037730,110.927700
5.789,-1.373762,1.406217,-93.977700,110.933900
5.790,-1.372123,1.407604,-93.917710,110.940000
5.791,-1.370483,1.408988,-93.857710,110.946300
5.792,-1.368841,1.410372,-93.797710,110.952400
5.793,-1.367197,1.411753,-93.737720,110.958600
5.794,-1.365553,1.413132,-93.677730,110.964800
5.795,-1.363907,1.414510,-93.617730,110.971000
5.796,-1.362258,1.415886,-93.557710,110.977200
5.797,-1.360610,1.417259,-93.497710,110.983400
5.798,-1.358959,1.418631,-93.437710,110.989600
5.799,-1.357308,1.420000,-93.377720,110.995800
5.800,-1.355655,1.421368,-93.317730,111.002000
5.801,-1.354000,1.422734,-93.257730,111.008200
5.802,-1.352345,1.424098,-93.197730,111.014400
5.803,-1.350687,1.425461,-93.137710,111.020600
5.804,-1.349029,1.426821,-93.077710,111.026800
5.805,-1.347369,1.428179,-93.017720,111.033000
5.806,-1.345708,1.429535,-92.957720,111.039200
5.807,-1.344045,1.430890,-92.897730,111.045400
5.808,-1.342381,1.432242,-92.837730,111.051600
5.809,-1.340715,1.433593,-92.777700,111.057800
5.810,-1.339049,1.434942,-92.717710,111.064000
5.811,-1.337381,1.436288,-92.657710,111.070200
5.812,-1.335711,1.437633,-92.597720,111.076400
5.813,-1.334041,1.438976,-92.537720,111.082600
5.814,-1.332369,1.440316,-92.477730,111.088800
5.815,-1.330695,1.441655,-92.417730,111.095000
5.816,-1.329020,1.442993,-92.357700,111.101200
5.817,-1.327344,1.444328,-92.297710,111.107400
5.818,-1.325667,1.445660,-92.237720,111.113600
5.819,-1.323988,1.446991,-92.177720,111.119800
5.820,-1.322308,1.448321,-92.117720,111.126000
5.821,-1.320627,1.449648,-92.057720,111.132200
5.822,-1.318944,1.450974,-91.997700,111.138400
5.823,-1.317260,1.452296,-91.937710,111.144600
5.824,-1.315574,1.453618,-91.877720,111.150800
5.825,-1.313888,1.454937,-91.817720,111.157000
5.826,-1.312200,1.456255,-91.757720,111.163200
5.827,-1.310511,1.457570,-91.697730,111.169400
5.828,-1.308820,1.458883,-91.637730,111.175600
5.829,-1.307128,1.460196,-91.577710,111.181800
5.830,-1.305434,1.461505,-91.517710,111.188000
5.831,-1.303740,1.462813,-91.457720,111.194200
5.832,-1.302044,1.464118,-91.397720,111.200400
5.833,-1.300347,1.465422,-91.337720,111.206600
5.834,-1.298649,1.466724,-91.277730,111.212800
5.835,-1.296949,1.468024,-91.217700,111.219000
5.836,-1.295248,1.469322,-91.157710,111.225200
5.837,-1.293545,1.470617,-91.097710,111.231400
5.838,-1.291842,1.471911,-91.037720,111.237600
5.839,-1.290137,1.473203,-90.977720,111.243800
5.840,-1.288431,1.474493,-90.917720,111.250000
5.841,-1.286724,1.475781,-90.857730,111.256200
5.842,-1.285015,1.477067,-90.797710,111.262400
5.843,-1.283305,1.478351,-90.737710,111.268600
5.844,-1.281593,1.479633,-90.677710,111.274800
5.845,-1.279881,1.480913,-90.617710,111.281000
5.846,-1.278167,1.482191,-90.557720,111.287200
5.847,-1.276452,1.483467,-90.497730,111.293400
5.848,-1.274736,1.484741,-90.437730,111.299600
5.849,-1.273018,1.486014,-90.377710,111.305800
5.850,-1.271299,1.487284,-90.317710,111.312000
5.851,-1.269579,1.488552,-90.257710,111.318200
5.852,-1.267858,1.489818,-90.197720,111.324300
5.853,-1.266135,1.491082,-90.137730,111.330600
5.854,-1.264412,1.492344,-90.077730,111.336700
5.855,-1.262686,1.493604,-90.017710,111.342900
5.856,-1.260960,1.494863,-89.957710,111.349100
5.857,-1.259232,1.496119,-89.897710,111.355300
5.858,-1.257504,1.497373,-89.837720,111.361500
5.859,-1.255774,1.498625,-89.777730,111.367700
5.860,-1.254042,1.499875,-89.717730,111.373900
5.861,-1.252310,1.501123,-89.657730,111.380100
5.862,-1.250576,1.502370,-89.597710,111.386300
5.863,-1.248841,1.503614,-89.537710,111.392500
5.864,-1.247104,1.504856,-89.477710,111.398700
5.865,-1.245367,1.506096,-89.417720,111.404900
5.866,-1.243629,1.507334,-89.357730,111.411100
5.867,-1.241889,1.508570,-89.297730,111.417300
5.868,-1.240147,1.509805,-89.237700,111.423500
5.869,-1.238404,1.511037,-89.177700,111.429700
5.870,-1.236661,1.512267,-89.117710,111.435900
5.871,-1.234916,1.513495,-89.057720,111.442100
5.872,-1.233171,1.514721,-88.997720,111.448300
5.873,-1.231424,1.515945,-88.937720,111.454500
5.874,-1.229675,1.517167,-88.877730,111.460700
5.875,-1.227925,1.518388,-88.817700,111.466900
5.876,-1.226174,1.519606,-88.757710,111.473100
5.877,-1.224423,1.520821,-88.697720,111.479300
5.878,-1.222669,1.522036,-88.637720,111.485500
5.879,-1.220915,1.523247,-88.577720,111.491700
5.880,-1.219160,1.524457,-88.517720,111.497900
5.881,-1.217403,1.525665,-88.457730,111.504100
5.882,-1.215645,1.526871,-88.397710,111.510300
5.883,-1.213886,1.528075,-88.337720,111.516500
5.884,-1.212126,1.529277,-88.277720,111.522700
5.885,-1.210364,1.530477,-88.217720,111.528900
5.886,-1.208601,1.531674,-88.157730,111.535100
5.887,-1.206838,1.532870,-88.097730,111.541300
5.888,-1.205072,1.534065,-88.037700,111.547500
5.889,-1.203306,1.535256,-87.977710,111.553700
5.890,-1.201539,1.536446,-87.917720,111.559900
5.891,-1.199771,1.537633,-87.857720,111.566100
5.892,-1.198001,1.538819,-87.797720,111.572300
5.893,-1.196230,1.540002,-87.737720,111.578500
5.894,-1.194458,1.541184,-87.677730,111.584700
5.895,-1.192685,1.542364,-87.617710,111.590900
5.896,-1.190910,1.543541,-87.557710,111.597100
5.897,-1.189135,1.544716,-87.497720,111.603300
5.898,-1.187359,1.545890,-87.437720,111.609500
5.899,-1.185581,1.547061,-87.377720,111.615700
5.900,-1.183802,1.548230,-87.317730,111.621900
5.901,-1.182021,1.549398,-87.257710,111.628100
5.902,-1.180240,1.550563,-87.197710,111.634300
5.903,-1.178458,1.551726,-87.137710,111.640500
5.904,-1.176675,1.552887,-87.077710,111.646700
5.905,-1.174891,1.554046,-87.017720,111.652900
5.906,-1.173105,1.555203,-86.957730,111.659100
5.907,-1.171318,1.556358,-86.897730,111.665300
5.908,-1.169530,1.557511,-86.837710,111.671500
5.909,-1.167741,1.558662,-86.777710,111.677700
5.910,-1.165951,1.559810,-86.717720,111.683900
5.911,-1.164160,1.560957,-86.657720,111.690100
5.912,-1.162367,1.562102,-86.597720,111.696300
5.913,-1.160574,1.563244,-86.537730,111.702500
5.914,-1.158779,1.564385,-86.477710,111.708700
5.915,-1.156983,1.565524,-86.417710,111.714900
5.916,-1.155186,1.566660,-86.357710,111.721000
5.917,-1.153388,1.567794,-86.297710,111.727200
5.918,-1.151589,1.568926,-86.237720,111.733400
5.919,-1.149789,1.570056,-86.177730,111.739600
5.920,-1.147988,1.571185,-86.117730,111.745800
5.921,-1.146185,1.572311,-86.057710,111.752000
5.922,-1.144382,1.573435,-85.997710,111.758200
5.923,-1.142577,1.574557,-85.937710,111.764400
5.924,-1.140772,1.575677,-85.877720,111.770600
5.925,-1.138966,1.576794,-85.817730,111.776800
5.926,-1.137158,1.577910,-85.757730,111.783000
5.927,-1.135349,1.579024,-85.697730,111.789200
5.928,-1.133538,1.580136,-85.637700,111.795400
5.929,-1.131728,1.581245,-85.577710,111.801600
5.930,-1.129916,1.582352,-85.517720,111.807800
5.931,-1.128102,1.583458,-85.457720,111.814000
5.932,-1.126288,1.584561,-85.397720,111.820200
5.933,-1.124473,1.585662,-85.337730,111.826400
5.934,-1.122656,1.586762,-85.277700,111.832600
5.935,-1.120839,1.587859,-85.217700,111.838800
5.936,-1.119021,1.588953,-85.157710,111.845000
5.937,-1.117201,1.590046,-85.097720,111.851200
5.938,-1.115381,1.591137,-85.037730,111.857400
5.939,-1.113559,1.592225,-84.977730,111.863600
5.940,-1.111737,1.593312,-84.917730,111.869800
5.941,-1.109913,1.594397,-84.857710,111.876000
5.942,-1.108088,1.595479,-84.797710,111.882200
5.943,-1.106262,1.596560,-84.737720,111.888400
